Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	30-34 years	F	1999	48	1393840	3.44372381335017
Black or African American	Not Hispanic or Latino	30-34 years	F	2000	54	1384892	3.8992210222891
Black or African American	Not Hispanic or Latino	30-34 years	F	2001	42	1388476	3.02489924204668
Black or African American	Not Hispanic or Latino	30-34 years	F	2002	46	1393457	3.30114241056595
Black or African American	Not Hispanic or Latino	30-34 years	F	2003	54	1388044	3.89036658780269
Black or African American	Not Hispanic or Latino	30-34 years	F	2004	56	1376595	4.06800838300299
Black or African American	Not Hispanic or Latino	30-34 years	F	2005	52	1350939	3.84917453711826
Black or African American	Not Hispanic or Latino	30-34 years	M	1999	64	1248190	5.12742451069148
Black or African American	Not Hispanic or Latino	30-34 years	M	2000	58	1243849	4.66294542183175
Black or African American	Not Hispanic or Latino	30-34 years	M	2001	73	1241242	5.88120608229499
Black or African American	Not Hispanic or Latino	30-34 years	M	2002	75	1243774	6.03003439531619
Black or African American	Not Hispanic or Latino	30-34 years	M	2003	69	1233902	5.59201622170967
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	68	1222155	5.56394238046729
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	86	1196334	7.18862792497747
Black or African American	Not Hispanic or Latino	35-39 years	F	1999	85	1507328	5.63911769701087
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	77	1505402	5.11491282727139
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	83	1491812	5.56370373746826
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	94	1467701	6.40457422867464
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	95	1440844	6.59335778196668
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	82	1408319	5.82254446613303
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	81	1396992	5.79817207256735
Black or African American	Not Hispanic or Latino	35-39 years	M	1999	107	1334212	8.01971500780985
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	99	1333184	7.42583169314963
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	119	1322748	8.99642259901357
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	114	1298817	8.77721803764503
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	113	1273108	8.87591626162117
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	124	1248378	9.93288891665826
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	140	1238840	11.3008943850699
Black or African American	Not Hispanic or Latino	40-44 years	F	1999	141	1420696	9.92471295759262
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	129	1442018	8.94579679310522
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	148	1475496	10.0305253284319
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	144	1487168	9.68283341223049
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	143	1498869	9.54052689060885
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	144	1510161	9.53540715195267
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	146	1506129	9.69372477390715
Black or African American	Not Hispanic or Latino	40-44 years	M	1999	169	1248357	13.5377940765342
