Race	Hispanic Origin	Five-Year Age Groups	Gender	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	20-24 years	F	112	10007770	1.1191304356515
Black or African American	Not Hispanic or Latino	20-24 years	M	166	9652284	1.71980020480127
Black or African American	Not Hispanic or Latino	25-29 years	F	201	9284768	2.16483599805617
Black or African American	Not Hispanic or Latino	25-29 years	M	267	8342398	3.20051860388344
Black or African American	Not Hispanic or Latino	30-34 years	F	402	9676243	4.1545050077804
Black or African American	Not Hispanic or Latino	30-34 years	M	531	8629446	6.15334982106615
Black or African American	Not Hispanic or Latino	35-39 years	F	701	10218398	6.8601751468283
Black or African American	Not Hispanic or Latino	35-39 years	M	1049	9049287	11.5920734970612
Black or African American	Not Hispanic or Latino	40-44 years	F	1410	10340537	13.6356554790143
Black or African American	Not Hispanic or Latino	40-44 years	M	1973	9123463	21.6255603820611
Black or African American	Not Hispanic or Latino	45-49 years	F	2159	9210609	23.4403610011021
Black or African American	Not Hispanic or Latino	45-49 years	M	3093	8043151	38.4550781155296
Black or African American	Not Hispanic or Latino	50-54 years	F	2539	7636550	33.2479981143317
Black or African American	Not Hispanic or Latino	50-54 years	M	3829	6532343	58.6160279703622
Black or African American	Not Hispanic or Latino	55-59 years	F	2740	5702838	48.0462534618728
Black or African American	Not Hispanic or Latino	55-59 years	M	3832	4730008	81.0146621316497
Black or African American	Not Hispanic or Latino	60-64 years	F	2846	4453084	63.9107638661206
Black or African American	Not Hispanic or Latino	60-64 years	M	3645	3525140	103.400148646579
Black or African American	Not Hispanic or Latino	65-69 years	F	3350	3718906	90.080254784606
Black or African American	Not Hispanic or Latino	65-69 years	M	3650	2786073	131.008771126959
Black or African American	Not Hispanic or Latino	70-74 years	F	4233	3113441	135.958895639905
Black or African American	Not Hispanic or Latino	70-74 years	M	3672	2108189	174.177931864743
Black or African American	Not Hispanic or Latino	75-79 years	F	5306	2499398	212.291119701624
Black or African American	Not Hispanic or Latino	75-79 years	M	3715	1501977	247.340671661417
Black or African American	Not Hispanic or Latino	80-84 years	F	5709	1704207	334.994516511198
Black or African American	Not Hispanic or Latino	80-84 years	M	3128	869818	359.61545978584
White	Not Hispanic or Latino	20-24 years	F	72	42705590	0.168596195486352
White	Not Hispanic or Latino	20-24 years	M	114	43675492	0.261015949173509
White	Not Hispanic or Latino	25-29 years	F	100	40723128	0.245560704472407
White	Not Hispanic or Latino	25-29 years	M	269	41199210	0.652925141040326
White	Not Hispanic or Latino	30-34 years	F	223	45439511	0.490762323564618
White	Not Hispanic or Latino	30-34 years	M	542	46078597	1.17625109115193
White	Not Hispanic or Latino	35-39 years	F	417	51506257	0.809610374133768
White	Not Hispanic or Latino	35-39 years	M	1135	51758252	2.19288703953913
White	Not Hispanic or Latino	40-44 years	F	985	56585763	1.74072054131355
White	Not Hispanic or Latino	40-44 years	M	2513	56429053	4.45337971558729
White	Not Hispanic or Latino	45-49 years	F	1670	54767272	3.04926635746984
White	Not Hispanic or Latino	45-49 years	M	4008	54187520	7.39653706240847
White	Not Hispanic or Latino	50-54 years	F	2254	50150113	4.49450632344537
White	Not Hispanic or Latino	50-54 years	M	5345	49088689	10.8884553832758
White	Not Hispanic or Latino	55-59 years	F	2965	42061184	7.04925472378524
White	Not Hispanic or Latino	55-59 years	M	6085	40426612	15.0519662642024
White	Not Hispanic or Latino	60-64 years	F	3935	33604952	11.7095837542038
White	Not Hispanic or Latino	60-64 years	M	6406	31308616	20.4608213917856
White	Not Hispanic or Latino	65-69 years	F	5344	28928441	18.4731697086615
White	Not Hispanic or Latino	65-69 years	M	7236	25718224	28.135690862635
White	Not Hispanic or Latino	70-74 years	F	8928	27599305	32.3486406632341
White	Not Hispanic or Latino	70-74 years	M	9079	22648385	40.0867434918649
White	Not Hispanic or Latino	75-79 years	F	16047	25545359	62.8176726739288
White	Not Hispanic or Latino	75-79 years	M	12487	18465862	67.6220801390155
White	Not Hispanic or Latino	80-84 years	F	25861	19737871	131.022236390136
White	Not Hispanic or Latino	80-84 years	M	14709	12053862	122.027280551246
