Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	35-39 years	F	2013	102	1344139	7.58850089164885
Black or African American	Not Hispanic or Latino	35-39 years	F	2014	154	1374316	11.205574263852
Black or African American	Not Hispanic or Latino	35-39 years	F	2015	142	1413525	10.0458074671477
Black or African American	Not Hispanic or Latino	35-39 years	F	2016	150	1445255	10.3787912859668
Black or African American	Not Hispanic or Latino	35-39 years	F	2017	148	1475146	10.0329052175175
Black or African American	Not Hispanic or Latino	35-39 years	F	2018	165	1494278	11.042122014779
Black or African American	Not Hispanic or Latino	35-39 years	F	2019	158	1501244	10.5246049276467
Black or African American	Not Hispanic or Latino	35-39 years	M	2013	260	1199943	21.6676958822211
Black or African American	Not Hispanic or Latino	35-39 years	M	2014	252	1231071	20.4699810165295
Black or African American	Not Hispanic or Latino	35-39 years	M	2015	275	1271310	21.6312307777017
Black or African American	Not Hispanic or Latino	35-39 years	M	2016	280	1303281	21.4842386254384
Black or African American	Not Hispanic or Latino	35-39 years	M	2017	258	1336143	19.3093104555426
Black or African American	Not Hispanic or Latino	35-39 years	M	2018	312	1361639	22.9135622584253
Black or African American	Not Hispanic or Latino	35-39 years	M	2019	308	1374076	22.4150629222838
Black or African American	Not Hispanic or Latino	40-44 years	F	2013	262	1412452	18.5493029143645
Black or African American	Not Hispanic or Latino	40-44 years	F	2014	241	1406532	17.1343417711079
Black or African American	Not Hispanic or Latino	40-44 years	F	2015	247	1386639	17.8128554007207
Black or African American	Not Hispanic or Latino	40-44 years	F	2016	238	1352538	17.5965481191656
Black or African American	Not Hispanic or Latino	40-44 years	F	2017	265	1351467	19.6083219198101
Black or African American	Not Hispanic or Latino	40-44 years	F	2018	229	1354893	16.9017036769693
Black or African American	Not Hispanic or Latino	40-44 years	F	2019	270	1378109	19.592064198115
Black or African American	Not Hispanic or Latino	40-44 years	M	2013	545	1254873	43.430689798888
Black or African American	Not Hispanic or Latino	40-44 years	M	2014	495	1246955	39.6967011640356
Black or African American	Not Hispanic or Latino	40-44 years	M	2015	492	1226949	40.099466236983
Black or African American	Not Hispanic or Latino	40-44 years	M	2016	524	1199479	43.68563351255
Black or African American	Not Hispanic or Latino	40-44 years	M	2017	468	1197949	39.0667716238337
Black or African American	Not Hispanic or Latino	40-44 years	M	2018	512	1203743	42.5339960440061
Black or African American	Not Hispanic or Latino	40-44 years	M	2019	537	1228028	43.7286446237382
Black or African American	Not Hispanic or Latino	45-49 years	F	2013	472	1428396	33.0440578102991
Black or African American	Not Hispanic or Latino	45-49 years	F	2014	457	1402364	32.5878302637546
Black or African American	Not Hispanic or Latino	45-49 years	F	2015	465	1396052	33.308214880248
Black or African American	Not Hispanic or Latino	45-49 years	F	2016	434	1403832	30.9153801879427
Black or African American	Not Hispanic or Latino	45-49 years	F	2017	454	1413393	32.1212854457324
Black or African American	Not Hispanic or Latino	45-49 years	F	2018	455	1406949	32.3394806776934
Black or African American	Not Hispanic or Latino	45-49 years	F	2019	412	1397316	29.4850985746961
Black or African American	Not Hispanic or Latino	45-49 years	M	2013	967	1269490	76.1723211683432
Black or African American	Not Hispanic or Latino	45-49 years	M	2014	913	1247238	73.2017465792415
Black or African American	Not Hispanic or Latino	45-49 years	M	2015	840	1240517	67.7137032382466
Black or African American	Not Hispanic or Latino	45-49 years	M	2016	964	1242735	77.5708417321472
Black or African American	Not Hispanic or Latino	45-49 years	M	2017	966	1249902	77.2860592270434
Black or African American	Not Hispanic or Latino	45-49 years	M	2018	911	1240961	73.4108485278748
Black or African American	Not Hispanic or Latino	45-49 years	M	2019	867	1229131	70.5376400074524
Black or African American	Not Hispanic or Latino	50-54 years	F	2013	871	1467990	59.332829242706
Black or African American	Not Hispanic or Latino	50-54 years	F	2014	856	1473543	58.0912806752161
Black or African American	Not Hispanic or Latino	50-54 years	F	2015	849	1467603	57.8494320330498
Black or African American	Not Hispanic or Latino	50-54 years	F	2016	871	1451167	60.0206592349468
Black or African American	Not Hispanic or Latino	50-54 years	F	2017	788	1432173	55.0212858362782
