Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	30-34 years	F	1999	319	1393840	22.8864145095563
Black or African American	Not Hispanic or Latino	30-34 years	F	2000	346	1384892	24.9838976613339
Black or African American	Not Hispanic or Latino	30-34 years	F	2001	342	1388476	24.6313223995229
Black or African American	Not Hispanic or Latino	30-34 years	F	2002	355	1393457	25.4762077337155
Black or African American	Not Hispanic or Latino	30-34 years	F	2003	353	1388044	25.4314704721176
Black or African American	Not Hispanic or Latino	30-34 years	F	2004	341	1376595	24.7712653322146
Black or African American	Not Hispanic or Latino	30-34 years	F	2005	330	1350939	24.4274537932505
Black or African American	Not Hispanic or Latino	30-34 years	M	1999	441	1248190	35.3311595189835
Black or African American	Not Hispanic or Latino	30-34 years	M	2000	436	1243849	35.0524862744594
Black or African American	Not Hispanic or Latino	30-34 years	M	2001	466	1241242	37.543041566431
Black or African American	Not Hispanic or Latino	30-34 years	M	2002	502	1243774	40.3610302193164
Black or African American	Not Hispanic or Latino	30-34 years	M	2003	481	1233902	38.9820261252514
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	475	1222155	38.8657739812053
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	495	1196334	41.3764049170215
Black or African American	Not Hispanic or Latino	35-39 years	F	1999	673	1507328	44.6485436480978
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	666	1505402	44.2406745839317
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	621	1491812	41.6272291682866
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	642	1467701	43.74187930648
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	645	1440844	44.7654291512475
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	539	1408319	38.27257886885
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	572	1396992	40.9451163643027
Black or African American	Not Hispanic or Latino	35-39 years	M	1999	971	1334212	72.7770399306857
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	868	1333184	65.1072920167059
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	914	1322748	69.0985735756168
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	917	1298817	70.6027100045657
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	887	1273108	69.6720152571502
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	872	1248378	69.8506381881129
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	906	1238840	73.1329308062381
Black or African American	Not Hispanic or Latino	40-44 years	F	1999	1253	1420696	88.1962080557698
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	1224	1442018	84.8810486415565
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	1301	1475496	88.1737395424996
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	1216	1487168	81.7661488143908
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	1291	1498869	86.1316099005317
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	1266	1510161	83.8321212109173
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	1159	1506129	76.9522398147835
