Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	20-24 years	F	2013	81	1770138	4.57591442023164
Black or African American	Not Hispanic or Latino	20-24 years	F	2014	107	1785941	5.99123935225184
Black or African American	Not Hispanic or Latino	20-24 years	F	2015	101	1762150	5.73163465085265
Black or African American	Not Hispanic or Latino	20-24 years	F	2016	99	1714649	5.77377644054264
Black or African American	Not Hispanic or Latino	20-24 years	F	2017	91	1677678	5.42416363569171
Black or African American	Not Hispanic or Latino	20-24 years	F	2018	84	1643358	5.11148514200801
Black or African American	Not Hispanic or Latino	20-24 years	F	2019	99	1615209	6.12923776427695
Black or African American	Not Hispanic or Latino	20-24 years	M	2013	161	1794159	8.97356365851633
Black or African American	Not Hispanic or Latino	20-24 years	M	2014	155	1826372	8.48677049363437
Black or African American	Not Hispanic or Latino	20-24 years	M	2015	171	1815640	9.41816659690247
Black or African American	Not Hispanic or Latino	20-24 years	M	2016	160	1773358	9.02243089099889
Black or African American	Not Hispanic or Latino	20-24 years	M	2017	152	1733291	8.76944494605926
Black or African American	Not Hispanic or Latino	20-24 years	M	2018	154	1691428	9.10473280565297
Black or African American	Not Hispanic or Latino	20-24 years	M	2019	129	1660340	7.76949299541058
Black or African American	Not Hispanic or Latino	25-29 years	F	2013	167	1510526	11.0557514402268
Black or African American	Not Hispanic or Latino	25-29 years	F	2014	165	1571068	10.5024098256727
Black or African American	Not Hispanic or Latino	25-29 years	F	2015	188	1639497	11.4669316259804
Black or African American	Not Hispanic or Latino	25-29 years	F	2016	182	1707945	10.6560808456947
Black or African American	Not Hispanic or Latino	25-29 years	F	2017	192	1773228	10.8277108189133
Black or African American	Not Hispanic or Latino	25-29 years	F	2018	198	1811064	10.9327997243609
Black or African American	Not Hispanic or Latino	25-29 years	F	2019	174	1817908	9.57144145908374
Black or African American	Not Hispanic or Latino	25-29 years	M	2013	273	1442576	18.9244795421524
Black or African American	Not Hispanic or Latino	25-29 years	M	2014	278	1517010	18.3255219148193
Black or African American	Not Hispanic or Latino	25-29 years	M	2015	288	1599040	18.0108064838903
Black or African American	Not Hispanic or Latino	25-29 years	M	2016	277	1683093	16.4577952614621
Black or African American	Not Hispanic or Latino	25-29 years	M	2017	286	1765639	16.1981016504506
Black or African American	Not Hispanic or Latino	25-29 years	M	2018	310	1824430	16.9916083379466
Black or African American	Not Hispanic or Latino	25-29 years	M	2019	331	1845874	17.9318848415439
Black or African American	Not Hispanic or Latino	30-34 years	F	2013	314	1470609	21.351698514017
Black or African American	Not Hispanic or Latino	30-34 years	F	2014	319	1484560	21.4878482513337
Black or African American	Not Hispanic or Latino	30-34 years	F	2015	322	1487728	21.6437413290602
Black or African American	Not Hispanic or Latino	30-34 years	F	2016	325	1498513	21.6881668694232
Black or African American	Not Hispanic or Latino	30-34 years	F	2017	333	1519870	21.9097685986301
Black or African American	Not Hispanic or Latino	30-34 years	F	2018	352	1549097	22.7229153500394
Black or African American	Not Hispanic or Latino	30-34 years	F	2019	372	1602877	23.2082686319661
Black or African American	Not Hispanic or Latino	30-34 years	M	2013	516	1341923	38.4522807940545
Black or African American	Not Hispanic or Latino	30-34 years	M	2014	529	1362152	38.8356071862758
Black or African American	Not Hispanic or Latino	30-34 years	M	2015	476	1374657	34.6268196357346
Black or African American	Not Hispanic or Latino	30-34 years	M	2016	524	1397545	37.4943203975543
