Race	Hispanic Origin	Five-Year Age Groups	Gender	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	20-24 years	F	84	11969123	0.701805804819618
Black or African American	Not Hispanic or Latino	20-24 years	M	80	12294588	0.650692808900957
Black or African American	Not Hispanic or Latino	25-29 years	F	172	11831236	1.45377879369493
Black or African American	Not Hispanic or Latino	25-29 years	M	201	11677662	1.72123495268145
Black or African American	Not Hispanic or Latino	30-34 years	F	315	10613254	2.96798700945064
Black or African American	Not Hispanic or Latino	30-34 years	M	361	9919714	3.63921782422356
Black or African American	Not Hispanic or Latino	35-39 years	F	574	10047903	5.71263476568195
Black or African American	Not Hispanic or Latino	35-39 years	M	664	9077463	7.31481912952991
Black or African American	Not Hispanic or Latino	40-44 years	F	948	9642630	9.83134269385012
Black or African American	Not Hispanic or Latino	40-44 years	M	1240	8557976	14.489407308457
Black or African American	Not Hispanic or Latino	45-49 years	F	1654	9848302	16.7947733528074
Black or African American	Not Hispanic or Latino	45-49 years	M	2095	8719974	24.0253009928699
Black or African American	Not Hispanic or Latino	50-54 years	F	2762	10074416	27.4159812340487
Black or African American	Not Hispanic or Latino	50-54 years	M	3430	8859436	38.7157828105536
Black or African American	Not Hispanic or Latino	55-59 years	F	3930	9780084	40.1837039436471
Black or African American	Not Hispanic or Latino	55-59 years	M	5222	8407986	62.1076200650191
Black or African American	Not Hispanic or Latino	60-64 years	F	5070	8347902	60.7338227017998
Black or African American	Not Hispanic or Latino	60-64 years	M	6916	6828337	101.283811856386
Black or African American	Not Hispanic or Latino	65-69 years	F	5908	6463659	91.4033367168658
Black or African American	Not Hispanic or Latino	65-69 years	M	7238	4991564	145.004651848599
Black or African American	Not Hispanic or Latino	70-74 years	F	6796	4495475	151.174236315406
Black or African American	Not Hispanic or Latino	70-74 years	M	7222	3253993	221.942702396717
Black or African American	Not Hispanic or Latino	75-79 years	F	8296	3167907	261.876374527409
Black or African American	Not Hispanic or Latino	75-79 years	M	7256	2083749	348.218523440203
Black or African American	Not Hispanic or Latino	80-84 years	F	9889	2195297	450.462966969845
Black or African American	Not Hispanic or Latino	80-84 years	M	6458	1252239	515.716249054693
White	Not Hispanic or Latino	20-24 years	F	125	42508943	0.294055770805687
White	Not Hispanic or Latino	20-24 years	M	198	44740216	0.442554859368582
White	Not Hispanic or Latino	25-29 years	F	293	44357865	0.660536750359829
White	Not Hispanic or Latino	25-29 years	M	376	45869026	0.819725276050117
White	Not Hispanic or Latino	30-34 years	F	540	43518467	1.24085253278798
White	Not Hispanic or Latino	30-34 years	M	668	44373752	1.50539445030477
White	Not Hispanic or Latino	35-39 years	F	980	41580520	2.35687288182062
White	Not Hispanic or Latino	35-39 years	M	1102	42151917	2.61435322146796
White	Not Hispanic or Latino	40-44 years	F	1636	41288694	3.96234378350645
White	Not Hispanic or Latino	40-44 years	M	1946	41648573	4.67242899294533
White	Not Hispanic or Latino	45-49 years	F	3103	45787793	6.77691541062047
White	Not Hispanic or Latino	45-49 years	M	3725	45806176	8.13209118351202
White	Not Hispanic or Latino	50-54 years	F	5576	51228757	10.8845116035121
White	Not Hispanic or Latino	50-54 years	M	7104	50377945	14.1014088605639
White	Not Hispanic or Latino	55-59 years	F	9151	54601071	16.7597445112386
White	Not Hispanic or Latino	55-59 years	M	12012	52712508	22.787760354715
White	Not Hispanic or Latino	60-64 years	F	12995	51261435	25.3504413210438
White	Not Hispanic or Latino	60-64 years	M	17900	48293904	37.0647193898427
White	Not Hispanic or Latino	65-69 years	F	19565	45039876	43.4392847795584
White	Not Hispanic or Latino	65-69 years	M	24009	41449826	57.9230417034803
White	Not Hispanic or Latino	70-74 years	F	29419	35087001	83.845866450655
White	Not Hispanic or Latino	70-74 years	M	32206	31094416	103.574866947171
White	Not Hispanic or Latino	75-79 years	F	43884	25568699	171.631728309681
White	Not Hispanic or Latino	75-79 years	M	41134	21164051	194.357876003984
White	Not Hispanic or Latino	80-84 years	F	68160	18944368	359.79030812746
White	Not Hispanic or Latino	80-84 years	M	51859	14025993	369.734962793722
